house_id,housing_category,house_type,location,size_sqm,cost_per_sqm_ksh,construction_cost_ksh,financing_cost_ksh,markup_ksh,government_subsidy_ksh,final_price_ksh,interest_rate_pct,repayment_years,monthly_repayment_ksh,buyer_monthly_income_ksh,housing_levy_contribution_ksh,affordability_ratio,affordable
KE-0837,Market-Rate,2-Bedroom,Embakasi,56,70573.0,3952100.0,790400.0,948500.0,0.0,5691000.0,9.0,30,45790.0,336700,5050.0,0.136,1
KE-0838,Affordable,3-Bedroom,Westlands,77,64835.0,4992300.0,998500.0,856700.0,479300.0,6368200.0,6.0,20,45620.0,89400,1340.0,0.51,0
KE-0839,Affordable,2-Bedroom,Ruiru,57,46214.0,2634200.0,526800.0,452000.0,252900.0,3360100.0,6.0,30,20150.0,24400,370.0,0.826,0
KE-0840,Affordable,1-Bedroom,Kibera,32,36944.0,1182200.0,236400.0,202900.0,113500.0,1508000.0,6.0,20,10800.0,47100,710.0,0.229,1
KE-0841,Social,Studio,Mombasa,19,48822.0,927600.0,185500.0,104600.0,167000.0,1050700.0,3.0,15,7260.0,12700,190.0,0.572,0
KE-0842,Affordable,2-Bedroom,Kasarani,55,51290.0,2821000.0,564200.0,484100.0,270800.0,3598500.0,6.0,25,23190.0,22600,340.0,1.026,0
KE-0843,Social,2-Bedroom,Westlands,54,59184.0,3196000.0,639200.0,360500.0,575300.0,3620400.0,3.0,15,25000.0,12900,190.0,1.938,0
KE-0844,Market-Rate,Studio,Eastlands,22,62297.0,1370500.0,274100.0,328900.0,0.0,1973500.0,9.0,15,20020.0,161800,2430.0,0.124,1
KE-0845,Social,1-Bedroom,Eastlands,32,37941.0,1214100.0,242800.0,136900.0,218500.0,1375300.0,3.0,25,6520.0,19000,280.0,0.343,0
KE-0846,Affordable,3-Bedroom,Westlands,83,62887.0,5219600.0,1043900.0,895700.0,501100.0,6658100.0,6.0,25,42900.0,124800,1870.0,0.344,0
KE-0847,Social,2-Bedroom,Eastlands,57,37842.0,2157000.0,431400.0,243300.0,388300.0,2443400.0,3.0,15,16870.0,15900,240.0,1.061,0
KE-0848,Market-Rate,1-Bedroom,Kibera,36,56950.0,2050200.0,410000.0,492000.0,0.0,2952200.0,9.0,20,26560.0,367400,5510.0,0.072,1
KE-0849,Affordable,1-Bedroom,Eastlands,34,41414.0,1408100.0,281600.0,241600.0,135200.0,1796100.0,6.0,25,11570.0,46600,700.0,0.248,1
KE-0850,Affordable,1-Bedroom,Nakuru,34,43817.0,1489800.0,298000.0,255700.0,143000.0,1900500.0,6.0,30,11390.0,126500,1900.0,0.09,1
KE-0851,Social,1-Bedroom,Mombasa,33,52802.0,1742500.0,348500.0,196600.0,313600.0,1974000.0,3.0,20,10950.0,13000,200.0,0.842,0
KE-0852,Affordable,1-Bedroom,Eastlands,32,43515.0,1392500.0,278500.0,239000.0,133700.0,1776300.0,6.0,15,14990.0,113100,1700.0,0.133,1
KE-0853,Social,Studio,Mombasa,21,52262.0,1097500.0,219500.0,123800.0,197600.0,1243200.0,3.0,25,5900.0,14800,220.0,0.399,0
KE-0854,Market-Rate,2-Bedroom,Embakasi,58,75223.0,4363000.0,872600.0,1047100.0,0.0,6282700.0,9.0,15,63720.0,243200,3650.0,0.262,1
KE-0855,Social,1-Bedroom,Nairobi CBD,34,57778.0,1964500.0,392900.0,221600.0,353600.0,2225400.0,3.0,20,12340.0,14200,210.0,0.869,0
KE-0856,Social,2-Bedroom,Kibera,54,33243.0,1795100.0,359000.0,202500.0,323100.0,2033500.0,3.0,15,14040.0,17400,260.0,0.807,0
KE-0857,Social,3-Bedroom,Nairobi CBD,81,57286.0,4640200.0,928000.0,523400.0,835200.0,5256400.0,3.0,30,22160.0,13400,200.0,1.654,0
KE-0858,Affordable,1-Bedroom,Embakasi,37,46706.0,1728100.0,345600.0,296500.0,165900.0,2204300.0,6.0,20,15790.0,143700,2160.0,0.11,1
KE-0859,Affordable,2-Bedroom,Kibera,57,37898.0,2160200.0,432000.0,370700.0,207400.0,2755500.0,6.0,20,19740.0,88400,1330.0,0.223,1
KE-0860,Social,1-Bedroom,Westlands,32,54535.0,1745100.0,349000.0,196800.0,314100.0,1976800.0,3.0,25,9370.0,10200,150.0,0.919,0
KE-0861,Affordable,3-Bedroom,Westlands,78,67169.0,5239200.0,1047800.0,899000.0,503000.0,6683000.0,6.0,20,47880.0,48300,720.0,0.991,0
KE-0862,Affordable,1-Bedroom,Mombasa,34,58602.0,1992500.0,398500.0,341900.0,191300.0,2541600.0,6.0,15,21450.0,141900,2130.0,0.151,1
KE-0863,Affordable,2-Bedroom,Embakasi,53,47227.0,2503000.0,500600.0,429500.0,240300.0,3192800.0,6.0,20,22870.0,45500,680.0,0.503,0
KE-0864,Affordable,2-Bedroom,Mombasa,57,55166.0,3144500.0,628900.0,539600.0,301900.0,4011100.0,6.0,15,33850.0,132700,1990.0,0.255,1
KE-0865,Affordable,1-Bedroom,Kasarani,37,50830.0,1880700.0,376100.0,322700.0,180500.0,2399000.0,6.0,20,17190.0,38600,580.0,0.445,0
KE-0866,Affordable,Studio,Eastlands,20,44073.0,881500.0,176300.0,151300.0,84600.0,1124500.0,6.0,25,7250.0,89400,1340.0,0.081,1
KE-0867,Social,2-Bedroom,Kisumu,58,47574.0,2759300.0,551900.0,311300.0,496700.0,3125800.0,3.0,25,14820.0,19100,290.0,0.776,0
KE-0868,Social,2-Bedroom,Kasarani,52,46213.0,2403100.0,480600.0,271100.0,432600.0,2722200.0,3.0,25,12910.0,19300,290.0,0.669,0
KE-0869,Market-Rate,1-Bedroom,Eastlands,35,63372.0,2218000.0,443600.0,532300.0,0.0,3193900.0,9.0,15,32390.0,227500,3410.0,0.142,1
KE-0870,Market-Rate,2-Bedroom,Kibera,58,58851.0,3413400.0,682700.0,819200.0,0.0,4915300.0,9.0,15,49850.0,317000,4760.0,0.157,1
KE-0871,Affordable,1-Bedroom,Mombasa,35,59315.0,2076000.0,415200.0,356200.0,199300.0,2648100.0,6.0,25,17060.0,92600,1390.0,0.184,1
KE-0872,Social,2-Bedroom,Kibera,55,33455.0,1840000.0,368000.0,207600.0,331200.0,2084400.0,3.0,30,8790.0,14600,220.0,0.602,0
KE-0873,Affordable,Studio,Kibera,17,38306.0,651200.0,130200.0,111700.0,62500.0,830600.0,6.0,20,5950.0,20700,310.0,0.287,1
KE-0874,Affordable,3-Bedroom,Eastlands,77,43039.0,3314000.0,662800.0,568700.0,318100.0,4227400.0,6.0,15,35670.0,123500,1850.0,0.289,1
KE-0875,Social,1-Bedroom,Embakasi,36,44087.0,1587100.0,317400.0,179000.0,285700.0,1797800.0,3.0,15,12420.0,15800,240.0,0.786,0
KE-0876,Social,1-Bedroom,Eastlands,33,35523.0,1172300.0,234500.0,132200.0,211000.0,1328000.0,3.0,30,5600.0,15600,230.0,0.359,0
KE-0877,Affordable,Studio,Ruiru,18,46635.0,839400.0,167900.0,144000.0,80600.0,1070700.0,6.0,25,6900.0,109100,1640.0,0.063,1
KE-0878,Affordable,Studio,Westlands,21,62990.0,1322800.0,264600.0,227000.0,127000.0,1687400.0,6.0,15,14240.0,23300,350.0,0.611,0
KE-0879,Social,2-Bedroom,Westlands,56,54218.0,3036200.0,607200.0,342500.0,546500.0,3439400.0,3.0,30,14500.0,16800,250.0,0.863,0
KE-0880,Social,1-Bedroom,Kasarani,37,44156.0,1633800.0,326800.0,184300.0,294100.0,1850800.0,3.0,15,12780.0,13100,200.0,0.976,0
KE-0881,Social,2-Bedroom,Westlands,58,58729.0,3406300.0,681300.0,384200.0,613100.0,3858700.0,3.0,15,26650.0,18600,280.0,1.433,0
KE-0882,Affordable,Studio,Eastlands,20,40942.0,818800.0,163800.0,140500.0,78600.0,1044500.0,6.0,30,6260.0,73300,1100.0,0.085,1
KE-0883,Social,1-Bedroom,Nakuru,36,37036.0,1333300.0,266700.0,150400.0,240000.0,1510400.0,3.0,15,10430.0,18200,270.0,0.573,0
KE-0884,Social,1-Bedroom,Mombasa,34,48895.0,1662400.0,332500.0,187500.0,299200.0,1883200.0,3.0,15,13010.0,16600,250.0,0.784,0
KE-0885,Affordable,Studio,Eastlands,18,41533.0,747600.0,149500.0,128300.0,71800.0,953600.0,6.0,20,6830.0,77900,1170.0,0.088,1
KE-0886,Social,Studio,Eastlands,21,36380.0,764000.0,152800.0,86200.0,137500.0,865500.0,3.0,20,4800.0,13000,200.0,0.369,0
KE-0887,Affordable,1-Bedroom,Kisumu,34,51898.0,1764500.0,352900.0,302800.0,169400.0,2250800.0,6.0,15,18990.0,114400,1720.0,0.166,1
KE-0888,Social,1-Bedroom,Mombasa,34,50149.0,1705100.0,341000.0,192300.0,306900.0,1931500.0,3.0,25,9160.0,11400,170.0,0.804,0
KE-0889,Social,1-Bedroom,Ruiru,34,41830.0,1422200.0,284400.0,160400.0,256000.0,1611000.0,3.0,15,11130.0,12700,190.0,0.876,0
KE-0890,Social,2-Bedroom,Westlands,57,54413.0,3101600.0,620300.0,349900.0,558300.0,3513500.0,3.0,15,24260.0,16700,250.0,1.453,0
KE-0891,Affordable,2-Bedroom,Mombasa,57,56343.0,3211600.0,642300.0,551100.0,308300.0,4096700.0,6.0,20,29350.0,44700,670.0,0.657,0
KE-0892,Market-Rate,Studio,Westlands,19,92723.0,1761700.0,352300.0,422800.0,0.0,2536800.0,9.0,15,25730.0,413300,6200.0,0.062,1
KE-0893,Market-Rate,1-Bedroom,Kasarani,38,71967.0,2734700.0,546900.0,656300.0,0.0,3937900.0,9.0,25,33050.0,464900,6970.0,0.071,1
KE-0894,Affordable,3-Bedroom,Mombasa,82,57107.0,4682800.0,936600.0,803600.0,449600.0,5973400.0,6.0,20,42800.0,39800,600.0,1.075,0
KE-0895,Affordable,2-Bedroom,Westlands,55,64522.0,3548700.0,709700.0,609000.0,340700.0,4526700.0,6.0,30,27140.0,30400,460.0,0.893,0
KE-0896,Social,2-Bedroom,Ruiru,54,40147.0,2167900.0,433600.0,244500.0,390200.0,2455800.0,3.0,15,16960.0,15100,230.0,1.123,0
KE-0897,Social,1-Bedroom,Nairobi CBD,35,59202.0,2072100.0,414400.0,233700.0,373000.0,2347200.0,3.0,15,16210.0,13600,200.0,1.192,0
KE-0898,Market-Rate,2-Bedroom,Kibera,55,60403.0,3322200.0,664400.0,797300.0,0.0,4783900.0,9.0,20,43040.0,231500,3470.0,0.186,1
KE-0899,Social,2-Bedroom,Kibera,54,33632.0,1816200.0,363200.0,204900.0,326900.0,2057400.0,3.0,25,9760.0,15000,220.0,0.651,0
KE-0900,Social,2-Bedroom,Ruiru,53,39245.0,2080000.0,416000.0,234600.0,374400.0,2356200.0,3.0,25,11170.0,18300,270.0,0.61,0
KE-0901,Social,3-Bedroom,Kisumu,83,44154.0,3664800.0,733000.0,413400.0,659700.0,4151500.0,3.0,30,17500.0,19200,290.0,0.911,0
KE-0902,Social,Studio,Nairobi CBD,19,58523.0,1111900.0,222400.0,125400.0,200100.0,1259600.0,3.0,15,8700.0,10700,160.0,0.813,0
KE-0903,Social,Studio,Kasarani,19,46124.0,876300.0,175300.0,98900.0,157700.0,992800.0,3.0,20,5510.0,11800,180.0,0.467,0
KE-0904,Affordable,2-Bedroom,Ruiru,57,44799.0,2553500.0,510700.0,438200.0,245100.0,3257300.0,6.0,15,27490.0,131700,1980.0,0.209,1
KE-0905,Affordable,2-Bedroom,Kibera,54,39643.0,2140700.0,428100.0,367300.0,205500.0,2730600.0,6.0,15,23040.0,93600,1400.0,0.246,1
KE-0906,Market-Rate,Studio,Kibera,18,58105.0,1045900.0,209200.0,251000.0,0.0,1506100.0,9.0,15,15280.0,301000,4520.0,0.051,1
KE-0907,Market-Rate,1-Bedroom,Kibera,37,56979.0,2108200.0,421600.0,506000.0,0.0,3035800.0,9.0,25,25480.0,330800,4960.0,0.077,1
KE-0908,Affordable,Studio,Embakasi,17,49104.0,834800.0,167000.0,143300.0,80100.0,1065000.0,6.0,20,7630.0,139000,2080.0,0.055,1
KE-0909,Social,1-Bedroom,Ruiru,32,38160.0,1221100.0,244200.0,137700.0,219800.0,1383200.0,3.0,30,5830.0,16100,240.0,0.362,0
KE-0910,Affordable,2-Bedroom,Eastlands,55,40615.0,2233800.0,446800.0,383300.0,214400.0,2849500.0,6.0,15,24050.0,114000,1710.0,0.211,1
KE-0911,Affordable,2-Bedroom,Kasarani,58,50260.0,2915100.0,583000.0,500200.0,279800.0,3718500.0,6.0,25,23960.0,115600,1730.0,0.207,1
KE-0912,Social,1-Bedroom,Kibera,35,33240.0,1163400.0,232700.0,131200.0,209400.0,1317900.0,3.0,15,9100.0,18600,280.0,0.489,0
KE-0913,Affordable,1-Bedroom,Westlands,33,63810.0,2105700.0,421100.0,361300.0,202100.0,2686000.0,6.0,15,22670.0,120600,1810.0,0.188,1
KE-0914,Affordable,Studio,Ruiru,21,46171.0,969600.0,193900.0,166400.0,93100.0,1236800.0,6.0,25,7970.0,96000,1440.0,0.083,1
KE-0915,Affordable,1-Bedroom,Embakasi,38,48863.0,1856800.0,371400.0,318600.0,178300.0,2368500.0,6.0,25,15260.0,113300,1700.0,0.135,1
KE-0916,Affordable,2-Bedroom,Ruiru,52,46102.0,2397300.0,479500.0,411400.0,230100.0,3058100.0,6.0,30,18330.0,102200,1530.0,0.179,1
KE-0917,Social,3-Bedroom,Kasarani,80,45371.0,3629700.0,725900.0,409400.0,653300.0,4111700.0,3.0,25,19500.0,14400,220.0,1.354,0
KE-0918,Market-Rate,2-Bedroom,Embakasi,52,72246.0,3756800.0,751400.0,901600.0,0.0,5409800.0,9.0,25,45400.0,312400,4690.0,0.145,1
KE-0919,Affordable,Studio,Kasarani,18,51575.0,928400.0,185700.0,159300.0,89100.0,1184300.0,6.0,20,8480.0,147400,2210.0,0.058,1
KE-0920,Social,3-Bedroom,Ruiru,78,39052.0,3046100.0,609200.0,343600.0,548300.0,3450600.0,3.0,25,16360.0,12800,190.0,1.278,0
KE-0921,Market-Rate,2-Bedroom,Eastlands,56,63571.0,3560000.0,712000.0,854400.0,0.0,5126400.0,9.0,30,41250.0,174100,2610.0,0.237,1
KE-0922,Affordable,2-Bedroom,Kasarani,56,48733.0,2729000.0,545800.0,468300.0,262000.0,3481100.0,6.0,15,29380.0,58900,880.0,0.499,0
KE-0923,Market-Rate,1-Bedroom,Embakasi,37,74544.0,2758100.0,551600.0,661900.0,0.0,3971600.0,9.0,30,31960.0,330400,4960.0,0.097,1
KE-0924,Affordable,1-Bedroom,Embakasi,38,48496.0,1842800.0,368600.0,316200.0,176900.0,2350700.0,6.0,30,14090.0,136700,2050.0,0.103,1
KE-0925,Affordable,1-Bedroom,Kasarani,33,50621.0,1670500.0,334100.0,286700.0,160400.0,2130900.0,6.0,15,17980.0,122400,1840.0,0.147,1
KE-0926,Social,Studio,Nakuru,20,37857.0,757100.0,151400.0,85400.0,136300.0,857600.0,3.0,25,4070.0,15200,230.0,0.268,1
KE-0927,Social,1-Bedroom,Ruiru,32,40344.0,1291000.0,258200.0,145600.0,232400.0,1462400.0,3.0,20,8110.0,18700,280.0,0.434,0
KE-0928,Affordable,1-Bedroom,Nakuru,34,44376.0,1508800.0,301800.0,258900.0,144800.0,1924700.0,6.0,25,12400.0,113800,1710.0,0.109,1
KE-0929,Affordable,1-Bedroom,Kisumu,36,52190.0,1878800.0,375800.0,322400.0,180400.0,2396600.0,6.0,30,14370.0,39800,600.0,0.361,0
KE-0930,Social,2-Bedroom,Ruiru,54,39628.0,2139900.0,428000.0,241400.0,385200.0,2424100.0,3.0,30,10220.0,10900,160.0,0.938,0
KE-0931,Social,1-Bedroom,Kasarani,35,45397.0,1588900.0,317800.0,179200.0,286000.0,1799900.0,3.0,25,8540.0,11700,180.0,0.73,0
KE-0932,Market-Rate,Studio,Nairobi CBD,21,99208.0,2083400.0,416700.0,500000.0,0.0,3000100.0,9.0,30,24140.0,331300,4970.0,0.073,1
KE-0933,Market-Rate,3-Bedroom,Kasarani,79,73621.0,5816100.0,1163200.0,1395900.0,0.0,8375200.0,9.0,15,84950.0,226200,3390.0,0.376,0
KE-0934,Affordable,3-Bedroom,Nakuru,83,43219.0,3587200.0,717400.0,615600.0,344400.0,4575800.0,6.0,25,29480.0,86600,1300.0,0.34,0
KE-0935,Social,2-Bedroom,Eastlands,55,35146.0,1933000.0,386600.0,218000.0,347900.0,2189700.0,3.0,25,10380.0,15100,230.0,0.687,0
KE-0936,Social,3-Bedroom,Kasarani,77,44149.0,3399500.0,679900.0,383500.0,611900.0,3851000.0,3.0,30,16240.0,17200,260.0,0.944,0
KE-0937,Social,2-Bedroom,Kasarani,58,45703.0,2650800.0,530200.0,299000.0,477200.0,3002800.0,3.0,15,20740.0,10700,160.0,1.938,0
KE-0938,Market-Rate,3-Bedroom,Eastlands,80,63798.0,5103900.0,1020800.0,1224900.0,0.0,7349600.0,9.0,30,59140.0,406400,6100.0,0.146,1
KE-0939,Social,Studio,Kasarani,22,44466.0,978300.0,195700.0,110400.0,176100.0,1108300.0,3.0,20,6150.0,11800,180.0,0.521,0
KE-0940,Affordable,1-Bedroom,Kibera,36,37909.0,1364700.0,272900.0,234200.0,131000.0,1740800.0,6.0,30,10440.0,70600,1060.0,0.148,1
KE-0941,Social,1-Bedroom,Nairobi CBD,33,58552.0,1932200.0,386400.0,217900.0,347800.0,2188700.0,3.0,15,15110.0,16700,250.0,0.905,0
KE-0942,Affordable,Studio,Westlands,17,67179.0,1142000.0,228400.0,196000.0,109600.0,1456800.0,6.0,30,8730.0,51200,770.0,0.171,1
KE-0943,Affordable,Studio,Nairobi CBD,23,70336.0,1617700.0,323500.0,277600.0,155300.0,2063500.0,6.0,20,14780.0,55400,830.0,0.267,1
KE-0944,Market-Rate,2-Bedroom,Kasarani,58,73692.0,4274100.0,854800.0,1025800.0,0.0,6154700.0,9.0,20,55380.0,276700,4150.0,0.2,1
KE-0945,Social,2-Bedroom,Kibera,54,34929.0,1886200.0,377200.0,212800.0,339500.0,2136700.0,3.0,30,9010.0,13500,200.0,0.667,0
KE-0946,Social,2-Bedroom,Ruiru,56,39674.0,2221800.0,444400.0,250600.0,399900.0,2516900.0,3.0,20,13960.0,17400,260.0,0.802,0
KE-0947,Social,Studio,Kasarani,18,44215.0,795900.0,159200.0,89800.0,143300.0,901600.0,3.0,25,4280.0,19400,290.0,0.221,1
KE-0948,Market-Rate,2-Bedroom,Nakuru,55,63332.0,3483300.0,696700.0,836000.0,0.0,5016000.0,9.0,15,50880.0,248700,3730.0,0.205,1
KE-0949,Market-Rate,2-Bedroom,Kibera,53,55018.0,2915900.0,583200.0,699800.0,0.0,4198900.0,9.0,15,42590.0,395800,5940.0,0.108,1
KE-0950,Affordable,1-Bedroom,Eastlands,36,41621.0,1498400.0,299700.0,257100.0,143800.0,1911400.0,6.0,25,12320.0,107700,1620.0,0.114,1
KE-0951,Affordable,2-Bedroom,Kibera,56,38366.0,2148500.0,429700.0,368700.0,206300.0,2740600.0,6.0,30,16430.0,124600,1870.0,0.132,1
KE-0952,Affordable,1-Bedroom,Eastlands,37,40940.0,1514800.0,303000.0,259900.0,145400.0,1932300.0,6.0,30,11590.0,111500,1670.0,0.104,1
KE-0953,Social,1-Bedroom,Kisumu,37,48394.0,1790600.0,358100.0,202000.0,322300.0,2028400.0,3.0,20,11250.0,16600,250.0,0.678,0
KE-0954,Market-Rate,3-Bedroom,Westlands,78,98571.0,7688500.0,1537700.0,1845200.0,0.0,11071400.0,9.0,30,89080.0,479700,7200.0,0.186,1
KE-0955,Affordable,1-Bedroom,Mombasa,35,57053.0,1996900.0,399400.0,342700.0,191700.0,2547300.0,6.0,25,16410.0,117100,1760.0,0.14,1
KE-0956,Affordable,1-Bedroom,Kibera,33,39744.0,1311500.0,262300.0,225100.0,125900.0,1673000.0,6.0,25,10780.0,22000,330.0,0.49,0
KE-0957,Affordable,3-Bedroom,Embakasi,81,47981.0,3886500.0,777300.0,666900.0,373100.0,4957600.0,6.0,20,35520.0,85200,1280.0,0.417,0
KE-0958,Social,2-Bedroom,Nakuru,56,37770.0,2115100.0,423000.0,238600.0,380700.0,2396000.0,3.0,20,13290.0,13200,200.0,1.007,0
KE-0959,Social,Studio,Kasarani,19,43639.0,829100.0,165800.0,93500.0,149200.0,939200.0,3.0,20,5210.0,11100,170.0,0.469,0
KE-0960,Affordable,Studio,Nakuru,22,44685.0,983100.0,196600.0,168700.0,94400.0,1254000.0,6.0,30,7520.0,28200,420.0,0.267,1
KE-0961,Social,Studio,Nairobi CBD,19,57139.0,1085600.0,217100.0,122500.0,195400.0,1229800.0,3.0,20,6820.0,12300,180.0,0.554,0
KE-0962,Affordable,2-Bedroom,Mombasa,52,60211.0,3131000.0,626200.0,537300.0,300600.0,3993900.0,6.0,15,33700.0,33900,510.0,0.994,0
KE-0963,Social,1-Bedroom,Nairobi CBD,36,57031.0,2053100.0,410600.0,231600.0,369600.0,2325700.0,3.0,15,16060.0,18900,280.0,0.85,0
KE-0964,Affordable,Studio,Kisumu,19,53435.0,1015300.0,203100.0,174200.0,97500.0,1295100.0,6.0,20,9280.0,25500,380.0,0.364,0
KE-0965,Social,3-Bedroom,Mombasa,78,48513.0,3784000.0,756800.0,426800.0,681100.0,4286500.0,3.0,30,18070.0,17400,260.0,1.039,0
KE-0966,Affordable,2-Bedroom,Mombasa,57,56095.0,3197400.0,639500.0,548700.0,307000.0,4078600.0,6.0,25,26280.0,68800,1030.0,0.382,0
KE-0967,Affordable,1-Bedroom,Nairobi CBD,37,66603.0,2464300.0,492900.0,422900.0,236600.0,3143500.0,6.0,15,26530.0,112100,1680.0,0.237,1
KE-0968,Social,2-Bedroom,Eastlands,55,35916.0,1975400.0,395100.0,222800.0,355600.0,2237700.0,3.0,30,9430.0,13600,200.0,0.693,0
KE-0969,Affordable,2-Bedroom,Nairobi CBD,53,69697.0,3693900.0,738800.0,633900.0,354600.0,4712000.0,6.0,25,30360.0,66600,1000.0,0.456,0
KE-0970,Affordable,Studio,Nakuru,20,42960.0,859200.0,171800.0,147400.0,82500.0,1095900.0,6.0,30,6570.0,147800,2220.0,0.044,1
KE-0971,Affordable,1-Bedroom,Eastlands,34,43155.0,1467300.0,293500.0,251800.0,140900.0,1871700.0,6.0,25,12060.0,100700,1510.0,0.12,1
KE-0972,Market-Rate,2-Bedroom,Nakuru,58,63295.0,3671100.0,734200.0,881100.0,0.0,5286400.0,9.0,15,53620.0,227100,3410.0,0.236,1
KE-0973,Affordable,1-Bedroom,Kisumu,32,54692.0,1750100.0,350000.0,300300.0,168000.0,2232400.0,6.0,15,18840.0,86400,1300.0,0.218,1
KE-0974,Social,2-Bedroom,Kasarani,53,43481.0,2304500.0,460900.0,259900.0,414800.0,2610500.0,3.0,30,11010.0,15900,240.0,0.692,0
KE-0975,Social,1-Bedroom,Ruiru,33,39153.0,1292100.0,258400.0,145700.0,232600.0,1463600.0,3.0,15,10110.0,10400,160.0,0.972,0
KE-0976,Social,Studio,Eastlands,18,37705.0,678700.0,135700.0,76600.0,122200.0,768800.0,3.0,15,5310.0,13800,210.0,0.385,0
KE-0977,Affordable,Studio,Kisumu,20,52320.0,1046400.0,209300.0,179600.0,100500.0,1334800.0,6.0,30,8000.0,33100,500.0,0.242,1
KE-0978,Social,1-Bedroom,Embakasi,34,42812.0,1455600.0,291100.0,164200.0,262000.0,1648900.0,3.0,25,7820.0,12600,190.0,0.621,0
KE-0979,Affordable,1-Bedroom,Kisumu,33,50884.0,1679200.0,335800.0,288100.0,161200.0,2141900.0,6.0,25,13800.0,143700,2160.0,0.096,1
KE-0980,Affordable,Studio,Nairobi CBD,23,69324.0,1594500.0,318900.0,273600.0,153100.0,2033900.0,6.0,30,12190.0,104400,1570.0,0.117,1
KE-0981,Affordable,2-Bedroom,Nairobi CBD,53,69953.0,3707500.0,741500.0,636200.0,355900.0,4729300.0,6.0,25,30470.0,81000,1220.0,0.376,0
KE-0982,Affordable,3-Bedroom,Ruiru,82,43560.0,3571900.0,714400.0,612900.0,342900.0,4556300.0,6.0,15,38450.0,83300,1250.0,0.462,0
KE-0983,Social,2-Bedroom,Kisumu,52,46519.0,2419000.0,483800.0,272900.0,435400.0,2740300.0,3.0,30,11550.0,11500,170.0,1.004,0
KE-0984,Social,3-Bedroom,Westlands,82,56462.0,4629900.0,926000.0,522300.0,833400.0,5244800.0,3.0,20,29090.0,16200,240.0,1.796,0
KE-0985,Affordable,1-Bedroom,Kasarani,37,50744.0,1877500.0,375500.0,322200.0,180200.0,2395000.0,6.0,25,15430.0,52900,790.0,0.292,1
KE-0986,Affordable,3-Bedroom,Nairobi CBD,77,67028.0,5161200.0,1032200.0,885700.0,495500.0,6583600.0,6.0,20,47170.0,45100,680.0,1.046,0
KE-0987,Affordable,Studio,Ruiru,23,45962.0,1057100.0,211400.0,181400.0,101500.0,1348400.0,6.0,15,11380.0,121200,1820.0,0.094,1
KE-0988,Affordable,3-Bedroom,Kasarani,79,50749.0,4009200.0,801800.0,688000.0,384900.0,5114100.0,6.0,30,30660.0,56700,850.0,0.541,0
KE-0989,Social,3-Bedroom,Kisumu,82,46287.0,3795500.0,759100.0,428100.0,683200.0,4299500.0,3.0,25,20390.0,12600,190.0,1.618,0
KE-0990,Market-Rate,2-Bedroom,Kisumu,54,78798.0,4255100.0,851000.0,1021200.0,0.0,6127300.0,9.0,20,55130.0,399800,6000.0,0.138,1
KE-0991,Affordable,3-Bedroom,Mombasa,82,60075.0,4926100.0,985200.0,845300.0,472900.0,6283700.0,6.0,30,37670.0,63500,950.0,0.593,0
KE-0992,Affordable,2-Bedroom,Ruiru,56,46295.0,2592500.0,518500.0,444900.0,248900.0,3307000.0,6.0,20,23690.0,88300,1320.0,0.268,1
KE-0993,Social,1-Bedroom,Nairobi CBD,32,58483.0,1871500.0,374300.0,211100.0,336900.0,2120000.0,3.0,25,10050.0,16500,250.0,0.609,0
KE-0994,Affordable,1-Bedroom,Westlands,37,63491.0,2349200.0,469800.0,403100.0,225500.0,2996600.0,6.0,25,19310.0,140400,2110.0,0.138,1
KE-0995,Affordable,2-Bedroom,Kisumu,56,51024.0,2857300.0,571500.0,490300.0,274300.0,3644800.0,6.0,25,23480.0,89500,1340.0,0.262,1
KE-0996,Social,Studio,Westlands,20,57387.0,1147700.0,229500.0,129500.0,206600.0,1300100.0,3.0,20,7210.0,11200,170.0,0.644,0
KE-0997,Market-Rate,2-Bedroom,Kisumu,56,82366.0,4612500.0,922500.0,1107000.0,0.0,6642000.0,9.0,25,55740.0,469100,7040.0,0.119,1
KE-0998,Social,3-Bedroom,Nairobi CBD,78,59646.0,4652400.0,930500.0,524800.0,837400.0,5270300.0,3.0,30,22220.0,13900,210.0,1.599,0
KE-0999,Market-Rate,Studio,Kasarani,22,76185.0,1676100.0,335200.0,402300.0,0.0,2413600.0,9.0,15,24480.0,343600,5150.0,0.071,1
KE-1000,Affordable,2-Bedroom,Kibera,56,38240.0,2141400.0,428300.0,367500.0,205600.0,2731600.0,6.0,15,23050.0,109300,1640.0,0.211,1
